Date,Unnamed: 0,Close,High,Low,Open,Volume,return_1d,return_5d,return_10d,volatility_5d,volatility_10d,sma_5,sma_10,target
2024-02-20,33,486.2083129882813,487.8232593065832,483.9473821687879,487.1479132312173,71736700,-0.005505337581367842,-0.008423444788916434,0.008547546351698188,0.009504131442156583,0.007296216850473296,487.60399169921874,487.76549377441404,1
2024-02-21,34,486.6487426757813,486.80534769645107,483.07627838297776,484.8967856125797,59293400,0.000905845654495474,0.006335052366131411,0.006538759633408553,0.006669108476372114,0.007261791729209563,488.2166992187501,488.0816345214844,1
2024-02-22,35,496.72015380859375,497.6891155849243,492.3353030771788,493.3042947228613,76402500,0.020695442625487948,0.017911307993772496,0.018871678022916782,0.010804220398913225,0.009436210783883521,489.9647705078125,489.0016662597656,1
2024-02-23,36,497.062744140625,499.2943133761358,496.32867492013656,498.4525651379122,61321800,0.0006897049161473934,0.011633276608214338,0.019124263097741734,0.010686812099019186,0.009432244228715046,491.10796508789065,489.934423828125,0
2024-02-26,37,495.2421875,497.9435715199019,495.114944068722,497.5031180838397,50386700,-0.0036626294408215188,0.012972626992389769,0.009556954060017997,0.010474712738294936,0.0094772454028995,492.3764282226563,490.4032440185547,1
2024-02-27,38,496.1622314453125,496.3873567404861,494.0285442573819,495.9371360194894,48854500,0.0018577656922906804,0.02047253860357401,0.011876644516041424,0.009520076713522979,0.009466542118245096,494.3672119140625,490.9856018066406,0
2024-02-28,39,495.5064697265625,496.09370114673266,494.2340652877106,494.5962012865989,56506600,-0.0013216679488879945,0.01820147937109229,0.024651839062180603,0.009755954358521635,0.007976818017925378,496.1387573242188,492.1777282714844,1
2024-02-29,40,497.287841796875,498.9125852631045,494.6158489387993,497.2780745183851,83924800,0.0035950531005084496,0.0011428728710292102,0.019074651212792393,0.0028171242420623435,0.007652793310892974,496.252294921875,493.10853271484376,1
2024-03-01,41,501.95648193359375,502.3871382425429,497.7576277253672,498.16871960912823,76844800,0.00938820486712344,0.009845311986577343,0.021593121832425677,0.005006114781562562,0.00787017146995046,497.2310424804688,494.1695037841797,0
2024-03-04,42,501.4181518554687,503.27781758430046,501.1245361453111,501.1539275856768,49799300,-0.001072463644759325,0.012470594208956909,0.025604997568393184,0.0043710997130171686,0.007567108609244373,498.4662353515625,495.42133178710935,0
2024-03-05,43,496.4069519042969,499.8522024886755,494.1851798639841,499.4019518704473,72855600,-0.00999405373066009,0.0004932266977910604,0.020975862903975795,0.007137402705819503,0.008204760990118274,498.5151794433594,496.4411956787109,1
2024-03-06,44,498.92236328125,501.1930911616405,497.6206270502209,499.7053584754905,68382400,0.005067236402116482,0.006893741582370216,0.025220697248663715,0.0073826787734310615,0.008242451856014464,499.1983581542969,497.66855773925784,1
2024-03-07,45,503.8748474121094,504.9319237100217,498.981053101571,502.2403368392256,58652100,0.009926362286686308,0.013245860971451195,0.014403872177637833,0.008335464334028656,0.006004109972745206,500.51575927734376,498.3840270996094,0
2024-03-08,46,500.85052490234375,507.2124281294098,500.2730607132988,504.5111036412887,86532500,-0.0060021303410926485,-0.0022032926579406142,0.007620327225021706,0.008068538346257636,0.006453997135116665,500.29456787109376,498.76280517578124,0
2024-03-11,47,500.41986083984375,501.007122167377,497.698912229313,499.6368656493673,62557200,-0.0008598654510424408,-0.0019909351345395176,0.010454830930258341,0.00806476682205315,0.006298709178206948,500.09490966796875,499.28057250976565,1
2024-03-12,48,505.8030700683594,506.3903015326754,500.0087741731547,502.5437860946448,73114400,0.010757385247422313,0.018928256600794002,0.019430819220083162,0.007164793314653058,0.007012479803431892,501.97413330078126,500.2446563720703,0
2024-03-13,49,505.01019287109375,506.30216176704823,503.5616488386758,506.1259923365137,55104100,-0.0015675610611822766,0.012201957735079372,0.0191798164608743,0.007474007503770409,0.0070256391673042895,503.19169921875,501.1950286865234,0
2024-03-14,50,504.0118713378906,506.1455584181458,500.9483514216141,505.9889235517117,110171800,-0.0019768344229399437,0.0002719403964794864,0.013521403452614766,0.006301324409390398,0.007098935030879961,503.21910400390624,501.867431640625,0
2024-03-15,51,500.5510864257813,502.3870776145681,498.8722167963723,500.9241752239074,107646300,-0.006866474995762983,-0.0005978599635506621,-0.0027998353610231286,0.006517699000686478,0.006916732814190899,503.1592163085937,501.7268920898438,1
2024-03-18,52,503.52587890625,506.09818983280354,503.11353972986234,504.6451451664691,88893300,0.005943034709424699,0.006206824128030197,0.004203531609260125,0.007011471195083619,0.0071759651287497065,503.780419921875,501.9376647949219,1
2024-03-19,53,506.3240661621094,506.60876657056906,501.8175780927784,502.82886078971904,60755300,0.005557186577852757,0.0010300374287557368,0.01997779084230955,0.0054653052994749025,0.006293718296527974,503.884619140625,502.92937622070315,1
2024-03-20,54,511.0072021484375,511.1446685187932,505.7055185457872,506.3829628861844,69594600,0.009249285782178651,0.01187502621135117,0.024221882514364523,0.006604091845255943,0.006649238711502285,505.0840209960937,504.1378601074219,1
2024-03-21,55,512.6958618164062,514.5710730467603,512.4111015260332,513.8642059623243,60256100,0.003304571170169579,0.01722973400500294,0.017506359862178966,0.006138753947898791,0.00612745278381589,506.82081909179686,505.01996154785155,0
2024-03-22,56,511.7239990234375,513.0984830673722,511.4883166872647,512.6075830678991,79070800,-0.0018955932071025305,0.022321223348923613,0.02171001841959508,0.004125077094343945,0.005670467927632514,509.05540161132814,506.10730895996096,0
2024-03-25,57,510.31011962890625,511.468636243778,510.1529980976285,510.3395424633294,48512100,-0.002762972612637804,0.013473469799393234,0.019763921384862382,0.005059280104795213,0.0058133842513144835,510.41224975585936,507.09633483886716,0
2024-03-26,58,509.36767578125,512.0872810647663,508.965164132004,511.7436150965625,65463700,-0.0018468061114319534,0.006011188925327815,0.007047418103667935,0.005093884273495827,0.005008084322683543,511.0209716796875,507.4527954101562,1
2024-03-27,59,513.6482543945312,513.6875647434284,510.03523783042095,512.2148648432812,82999800,0.008403710751208937,0.005168326855257366,0.01710472708348365,0.004763572047678227,0.0054743441774841705,511.54918212890624,508.3166015625,0
2024-03-28,60,513.5501098632812,515.0620602218481,513.2654094489675,513.6875762388729,96294900,-0.00019107342507318492,0.001666188690988335,0.018924630683939236,0.0046020076188607135,0.005368790290178002,511.72003173828125,509.2704254150391,0
2024-04-01,61,512.6565551757812,514.8361818838076,511.4882110214252,514.2962039808019,62477500,-0.0017399561802019514,0.0018223811158426528,0.0241842822406797,0.004583583214514286,0.00463432905158451,511.90654296875,510.48097229003906,0
2024-04-02,62,509.3971252441406,509.5345316981204,507.0800317613507,508.80800930472697,74230300,-0.006357921104750197,-0.0017890971580762915,0.011660267294789417,0.0054064814764857635,0.0051893309864474504,511.72394409179685,511.06809692382814,1
2024-04-03,63,509.9566955566406,511.46870586053615,508.248373198387,508.2974512119765,59155800,0.0010984952304782247,0.001156374468574528,0.007174514579301405,0.005362410041845579,0.004957041439179403,511.841748046875,511.4313598632813,0
2024-04-04,64,503.7320861816406,514.3355132072445,503.4277306070164,513.9919072090371,96858100,-0.012206152854225327,-0.019305367297664522,-0.01423681689066214,0.005441467946206305,0.005474368542268639,509.8585144042969,510.70384826660154,1
2024-04-05,65,508.99456787109375,510.96799546310194,504.65502864084795,505.0968506266331,74546500,0.01044698528009902,-0.008870686432917552,-0.007219277979345073,0.00847709458892937,0.0065244136014542915,508.94740600585936,510.33371887207034,1
2024-04-08,66,509.27923583984375,510.7126853242271,508.46438503558613,509.7014625472124,48401800,0.0005592750624836551,-0.0065878789646598435,-0.004777503475035916,0.008540019778699625,0.0065208266989288865,508.2719421386719,510.08924255371096,1
2024-04-09,67,509.8683776855469,511.2723444794694,504.9888005775902,511.0268944821197,68049200,0.0011568149734821898,0.0009251179836957668,-0.0008656343003360378,0.008074103493454231,0.006484697818172802,508.36619262695314,510.045068359375,0
2024-04-10,68,504.7629699707031,506.7658202343314,502.76994729416265,504.1346036402,82652800,-0.010013187595627748,-0.010184640443377857,-0.009040043232983574,0.009217088891818444,0.007207564586392415,507.32744750976565,509.5845977783203,1
2024-04-11,69,508.5724182128906,510.0254630891455,502.7601787835525,506.2946349404011,70099000,0.007547004175858296,0.009608941268642202,-0.009881930169555075,0.007893126222970247,0.007089015254360642,508.29551391601564,509.07701416015624,0
2024-04-12,70,501.552490234375,506.4320369876864,499.8146852171386,505.0084151327042,92561100,-0.013803202311252871,-0.01462113371434548,-0.023362120654789265,0.008761291546653829,0.008150278503339386,506.8070983886719,507.87725219726565,0
2024-04-15,71,495.2690124511719,505.9215182763897,494.41482129940175,505.7546290584108,92101400,-0.012528056196604354,-0.027509904984772904,-0.03391655202506383,0.009397328784893426,0.008754882369373652,504.0050537109375,506.1384979248047,0
2024-04-16,72,494.36572265625,497.2816696769287,493.069739544358,495.7500641672951,73484000,-0.0018238366871597966,-0.030405209869394767,-0.02950822029214728,0.008951195778035239,0.008702499776323237,500.90452270507814,504.63535766601564,0
2024-04-17,73,491.4399719238281,497.0067910381781,490.036005132148,496.8398718568974,75910300,-0.005918190922909572,-0.02639456307115451,-0.03631038437999268,0.00868994383567143,0.008621713875724416,498.23992309570315,502.7836853027344,0
2024-04-18,74,490.4287109375,494.9548243860695,489.4861913543406,492.8439604399473,74548100,-0.002057750781584544,-0.03567575948996038,-0.02640962449897144,0.005678378354874687,0.008084289256348123,494.611181640625,501.45334777832034,0
2024-04-19,75,486.1480712890625,491.3515990868479,484.871713365081,490.3501739150544,102212600,-0.008728362661016842,-0.030713473156347093,-0.044885541072841595,0.004550404697136408,0.0068076772500169,491.5302978515625,499.1686981201172,1
2024-04-22,76,490.62506103515625,493.23665243811826,486.4131309562078,488.76944479009535,67961000,0.009209107287462048,-0.009376624216871354,-0.03662857916036022,0.006822917192289357,0.007979251057273363,490.60150756835935,497.30328063964845,1
2024-04-23,77,496.4471435546875,496.87913793386264,490.4385325961786,492.64758250516905,64633600,0.011866663531714838,0.004210285630755095,-0.026322938856852773,0.009182143723515307,0.009310638464839859,491.0177917480469,495.9611572265625,0
2024-04-24,78,496.21148681640625,498.13580621456754,493.9729842620111,497.3405506993321,55928100,-0.0004746864622765523,0.00970925273721468,-0.016941581817686013,0.008470575686693673,0.00895129892027819,491.9720947265625,495.1060089111328,0
2024-04-25,79,494.3264465332031,495.0922492946256,488.4356468415974,490.0948911517055,69122400,-0.003798864664131707,0.007947608915987558,-0.028011687558179954,0.00870960592749715,0.00835205982152528,492.75164184570315,493.68141174316406,1
2024-04-26,80,499.0096740722656,500.60018526711485,496.4962684869457,497.1344324900181,64306100,0.009473957082221318,0.026456142773742863,-0.0050698904135061396,0.006927308820791121,0.008188577903608229,495.32396240234374,493.4271301269531,1
2024-04-29,81,500.7768859863281,501.4543303567636,498.01803049137214,500.80633878668806,46415400,0.003541438184235579,0.020691615160776333,0.011120973444102233,0.00657323993297625,0.0070600952351415345,497.3543273925781,493.97791748046876,0
2024-04-30,82,492.8439331054687,500.28596329273006,492.8439331054687,499.3041633757631,77483600,-0.015841292006189,-0.007257994120822064,-0.003078266718421818,0.009458071256959964,0.00887083666715033,496.63368530273436,493.82573852539065,0
2024-05-01,83,491.2436218261719,498.9409300087414,490.7723470533853,492.2548745985235,80242800,-0.0032470954227092896,-0.010011588047078912,-0.0003995403485141935,0.009470064276624226,0.008720908452420401,495.6401123046875,493.806103515625,1
2024-05-02,84,495.83843994140625,496.682803499829,490.45816529457255,494.9744511698694,62550200,0.009353440759502174,0.003058694145957608,0.011030612366810688,0.010596253981478376,0.009158171893338006,495.9425109863281,494.3470764160156,1
2024-05-03,85,501.9845275878906,503.2215752067193,499.30420281647224,501.85688879465766,72756700,0.012395343223511768,0.005961514716434468,0.032575376174662996,0.011263556081097352,0.009065926030919526,496.5374816894531,495.93072204589845,1
2024-05-06,86,507.1683654785156,507.2076159005214,503.9578607313711,504.3996826572464,47264700,0.010326688584475052,0.012763127993814738,0.03371883288728683,0.011995094516311963,0.009154038033263057,497.81577758789064,497.5850524902344,1
2024-05-07,87,507.7280578613281,509.1320246468493,507.0506134757241,508.1403970755998,52561300,0.0011035632758451541,0.03020048286294763,0.02272329381506033,0.006714706879494246,0.008662190981254593,500.7926025390625,498.71314392089846,1
2024-05-08,88,507.777099609375,508.3170775768839,505.764421771763,505.8822329674264,42047200,9.65905808976153e-05,0.03365637139825006,0.02330782962557243,0.005646804486831665,0.008643845622763022,504.09929809570315,499.8697052001953,1
2024-05-09,89,510.702880859375,510.74219121029387,507.30589126655696,507.96368047697825,43643700,0.005761940135249777,0.02997839562363347,0.03312878451279033,0.005442487979175991,0.008415069236907206,507.0721862792969,501.5073486328125,1
2024-05-10,90,511.3606567382813,513.1278844713157,510.13340693418695,512.3129738225912,52233200,0.0012879815320396837,0.01867812379685163,0.024750988423176468,0.00429264767845243,0.008141061672677368,508.947412109375,502.74244689941406,1
2024-05-13,91,511.4294128417969,513.1573904337706,510.2807236178911,513.0494068153514,36716400,0.00013445716366633498,0.008401642636486129,0.02127200187062872,0.0023475536864912016,0.008162866816472322,509.79962158203125,503.8076995849609,1
2024-05-14,92,513.77587890625,514.2962616201814,511.08575675127395,511.62573471479726,57535900,0.004588054588833268,0.01191153601082573,0.04247175301293993,0.0026344713787871893,0.00517190923968737,511.0091857910156,505.90089416503906,1
2024-05-15,93,520.137939453125,520.4324674154246,515.621624308743,516.2598181639803,59504900,0.01238294907970161,0.024343043144834597,0.05881871304413089,0.0048106159002563155,0.005037984494858173,513.4813537597656,508.7903259277344,0
2024-05-16,94,519.0677490234375,521.8462592917225,518.9204550807748,520.2360932057385,50244800,-0.002057512725975541,0.01637912860406554,0.04684854422496221,0.005633060606025231,0.005408076499866492,515.1543273925781,511.1132568359375,1
2024-05-17,95,519.81396484375,519.8826980271124,517.7227262796864,519.1855985309879,59187600,0.0014376077529694165,0.016531009951739728,0.03551790199895688,0.005620300610756485,0.00471988379542183,516.8449890136719,512.8962005615234,1
2024-05-20,96,520.4129638671875,521.8856640320674,519.5391473875212,519.9318914012184,37764200,0.0011523334576390987,0.017565573664355405,0.026114795973474214,0.005494123962449119,0.004097439016548398,518.64169921875,514.2206604003907,1
2024-05-21,97,521.6893310546875,521.8464526416504,519.4410302075237,519.6472298187897,33437000,0.0024526045201014313,0.015402537318964793,0.02749754120772363,0.005471418217417198,0.004065186859027902,520.2243896484375,515.6167877197265,0
2024-05-22,98,520.1871337890625,521.7089118715144,517.9976789436778,520.9922170155929,48390000,-0.0028794862693244383,9.45794032813918e-05,0.024439924898610688,0.002341603571867063,0.004375944222403048,520.234228515625,516.8577911376954,0
2024-05-23,99,516.387451171875,523.3680334598452,515.1699690674482,523.2600498622581,57211200,-0.007304453283014656,-0.005163676334361322,0.011130875750954061,0.00405492139979829,0.005151295195265356,519.6981689453125,517.4262481689453,1
2024-05-24,100,519.80419921875,520.6191100051178,517.2907935924079,518.2431108375699,41291100,0.006616636479297,-1.8786769229950373e-05,0.0165119126182407,0.005309642532471971,0.00543827731592518,519.6962158203125,518.2706024169922,1
2024-05-28,101,520.16748046875,520.8547524864671,517.5166083571662,520.6191300630942,36269600,0.000698880945067426,-0.0004717088456315244,0.017085578982247718,0.0052890329902764875,0.005423682876953423,519.647119140625,519.1444091796875,0
2024-05-29,102,516.52490234375,517.7129017930257,515.808207594023,516.1125631654163,45190300,-0.0070027025174996815,-0.009899433251772116,0.0053506276770958205,0.005819467630479868,0.005952699985914252,518.6142333984375,519.4193115234375,0
2024-05-30,103,513.0984497070312,515.6413379056687,511.8417769507304,514.9737211407102,46377600,-0.006633663974710768,-0.013627180723208232,-0.013533890170548069,0.0061955007482402845,0.004646659121226538,517.1964965820313,518.7153625488281,1
2024-05-31,104,517.7719116210938,517.8995504274671,508.9258831718724,514.0607384203843,90785800,0.009108314236246473,0.0026810497545532996,-0.0024964706529768677,0.00739457654240111,0.005684044722713463,517.473388671875,518.5857788085938,1
2024-06-03,105,518.1939697265625,519.6764971476924,513.0885983159723,519.3917967524706,46835700,0.000815142915240985,-0.0030977616083279758,-0.003116490180625431,0.006620814670753599,0.005667070846353213,517.1513427734375,518.423779296875,1
2024-06-04,106,518.7732543945312,519.5194318932624,515.4056879878339,516.8783878118635,34632700,0.001117891565342699,-0.0026803407105772115,-0.003150785215786267,0.006644020706195271,0.005666102087594106,516.8724975585938,518.2598083496093,1
2024-06-05,107,524.9390258789062,524.9586810560601,519.1071310746788,521.1100415661092,47610400,0.011885291757323113,0.01628987004687832,0.0062291763138973,0.007366290942430478,0.006839182877403224,518.555322265625,518.5847778320312,0
2024-06-06,108,524.9290771484375,525.6752546162344,522.9851326370874,525.2432602887892,30808500,-1.8952163924335075e-05,0.02305722702565416,0.009115841302791416,0.00550417138059473,0.006734541715810629,520.9214477539062,519.0589721679687,0
2024-06-07,109,524.2910766601562,527.1186657187565,522.8477993644248,523.9474106734001,43224500,-0.0012154032155106131,0.01259080473997054,0.015305611068481495,0.005314616621362304,0.0061580732977803395,522.2252807617188,519.8493347167969,1
2024-06-10,110,525.9109497070312,526.2349604784921,522.8772213334454,523.4761049380284,35686100,0.003089644510438694,0.014892068281961768,0.011748174596241334,0.005229208074339283,0.00593166497721918,523.7686767578125,520.460009765625,1
2024-06-11,111,527.177490234375,527.2363958338547,522.3666465543927,524.3499016107278,36383400,0.0024082794397972673,0.016200210339780252,0.013476447545909487,0.0051460251505182535,0.005940741074351423,525.4495239257812,521.1610107421875,1
2024-06-12,112,531.5072631835938,534.2170409222175,530.4665575226765,531.7723683741217,63251300,0.008213121822204128,0.01251238140218347,0.029006076516080448,0.003645033835769205,0.005493940698769481,526.7631713867188,522.6592468261719,1
2024-06-13,113,532.577392578125,533.4413813243644,529.7694591150035,533.26466452504,44760900,0.002013386210606871,0.014570188169486187,0.0379633633315708,0.0033996186911658135,0.004402865071500276,528.2928344726563,524.6071411132813,1
2024-06-14,114,532.9014282226562,532.930851061761,530.0247015137712,531.0359842688257,40089900,0.0006084292143206937,0.01642284590718135,0.02922042749324394,0.002910005253036713,0.0040587154439736695,530.0149047851562,526.1200927734375,1
2024-06-17,115,537.1427001953125,538.5467267827651,531.7526283434909,532.2141054561657,55839500,0.00795883018516541,0.02135675344759047,0.03656686796017472,0.0035747975352255768,0.004275502201178883,532.2612548828125,528.0149658203125,1
2024-06-18,116,538.5075073242188,538.635146126439,536.7795296243012,537.2016964607528,41376400,0.0025408650781439945,0.02149184534568538,0.03804022810065577,0.003558263080450354,0.004206614729084275,534.5272583007812,529.9883911132813,0
2024-06-20,117,537.0446166992188,540.107828000523,535.2577334527383,539.4402111706817,70328200,-0.0027165649598256403,0.010418208553647279,0.023060946554781525,0.0038713702180961725,0.003551593206081911,535.6347290039063,531.1989501953125,0
2024-06-21,118,536.3245849609375,537.447462175694,534.8569932184257,536.2162529799443,64338600,-0.0013407298311762794,0.007035958407233478,0.021708661814665797,0.004165441188447561,0.003669630673393644,536.3841674804687,532.3385009765625,0
2024-06-24,119,534.5811157226562,538.7278494880962,534.4629244620497,536.1472401021375,45528700,-0.0032507725492543216,0.0031519665946517783,0.019626576763521753,0.004677244897638277,0.003924965715600204,536.7201049804687,533.3675048828125,1
2024-06-25,120,536.6397094726562,537.0041425361177,534.285623379119,535.8123105527586,37936200,0.003850853854455938,-0.00093641917217413,0.020400335402032788,0.0031961670677942877,0.003956724042655601,536.6195068359375,534.440380859375,1
2024-06-26,121,537.3095703125,538.0285772692542,534.8668704239683,535.5169224493349,38550600,0.0012482506009516836,-0.002224550253108193,0.019219485402573788,0.0029646292092760347,0.003961356928102981,536.3799194335937,535.4535888671875,1
2024-06-27,122,538.1566162109375,538.7377734099973,536.4230640239002,537.1716488426333,35041500,0.0015764578657047057,0.0020705905564295524,0.012510370954323058,0.002755396607269869,0.003287055172185267,536.6023193359375,536.1185241699219,0
2024-06-28,123,536.0389404296875,542.00790070753,534.7880726863442,538.9347470490513,76144500,-0.003935054810178085,-0.0005325963777528253,0.006499614703518786,0.0033493480267703384,0.003651379424871086,536.5451904296875,536.4646789550782,1
2024-07-01,124,537.14208984375,537.6739505394513,534.3644748642668,537.4277087162804,40297800,0.002057965067198797,0.004790618384698853,0.007957684848466817,0.002914928521155963,0.003678041559765845,537.0573852539062,536.8887451171875,1
2024-07-02,125,540.7569580078125,540.7569580078125,535.4775472099752,535.5267835560936,40434800,0.006729817365669577,0.007672277065001731,0.006728673425489662,0.0037836841284686405,0.003423972858719105,537.8808349609375,537.2501708984375,1
2024-07-03,126,543.1701049804688,543.5345380828469,540.4023491902368,540.4417262410547,32789900,0.004462535223858088,0.010907184594832753,0.008658370761473577,0.003990107842024947,0.0035901522534885987,539.0529418945313,537.7164306640625,1
2024-07-05,127,546.3023071289062,546.7061172919005,542.8352028084947,543.4754556350376,41488400,0.005766521610297559,0.015136283142481943,0.017238214743845903,0.004262782717246888,0.0036506953993735033,540.682080078125,538.6421997070313,1
2024-07-08,128,546.9326782226562,547.8880676594589,545.859037400113,547.0902465409208,36110500,0.0011538869331577661,0.02032266123098503,0.01977924107747442,0.002379730555401889,0.0035007195886254576,542.8608276367188,539.7030090332031,1
2024-07-09,129,547.4645385742188,548.804079690317,547.1690604041432,547.8979265962074,27289700,0.0009724420806065392,0.01921735221581966,0.024100033601348603,0.0026403378664157616,0.00302368128380178,544.9253173828125,540.9913513183594,1
2024-07-10,130,552.8818359375,553.2265504354008,548.4002468766333,548.6957250344957,38701200,0.009895247968735532,0.02242204700306849,0.030266352225042148,0.003685847327109321,0.003841943281596804,547.35029296875,542.6155639648438,0
2024-07-11,131,548.1146240234375,553.8767192211716,547.4744313021142,553.0000838317138,53054200,-0.008622478808657075,0.009103076545691868,0.020109550076789606,0.006909978764433642,0.005322624779655809,548.3391967773438,543.6960693359375,1
2024-07-12,132,551.5718383789062,555.1965108923417,548.774564863736,549.2473299383824,53084400,0.006307466000616824,0.009645815478418918,0.0249281004151225,0.0069907228087928855,0.005487919934261281,549.3931030273437,545.0375915527344,1
2024-07-15,133,553.0886840820312,556.3489232473163,551.2172222757705,553.5811677028757,40584300,0.002750041966578687,0.011255509324072488,0.03180691245803291,0.006982214595618685,0.005005795613351989,550.6243041992187,546.7425659179687,1
2024-07-16,134,556.36865234375,556.664130530242,553.650132792749,554.4085769027762,36475300,0.005930275480436897,0.01626427492951521,0.03579418344519025,0.007104522932393679,0.005061624527181361,552.405126953125,548.6652221679688,0
2024-07-17,135,548.5677490234375,552.0840898739044,548.2426929468022,550.3997739687646,57119000,-0.014021105048694804,-0.007802909471148145,0.014444180328997636,0.009242987842823545,0.007344783938574066,551.5423095703125,549.4463012695312,0
2024-07-18,136,544.35205078125,551.1089727595462,542.1555927413102,550.1141460777824,56270400,-0.007684918133981311,-0.006864573717388356,0.002176014088300704,0.009071072565107419,0.007784302975632656,550.789794921875,549.5644958496093,0
